deployment,hour_start_utc,latitude,longitude,geographic_zone,usable_audio_minutes,blue_a_count,blue_b_count,fin_20hz_count
CalCurCEAS_025,2024-11-26 12:00:00,33.027065,-120.44762,Southern California,60.000458,0,13,0
CalCurCEAS_025,2024-11-26 13:00:00,33.02877,-120.447505,Southern California,60.000417,0,15,46
CalCurCEAS_025,2024-11-26 13:59:59,33.03038,-120.44908,Southern California,60.000458,0,1,44
CalCurCEAS_025,2024-11-26 15:00:00,33.03279,-120.4503,Southern California,60.000292,0,2,22
CalCurCEAS_025,2024-11-26 16:00:00,33.034255,-120.45069,Southern California,60.000417,0,11,20
CalCurCEAS_025,2024-11-26 16:59:59,33.035485,-120.45084,Southern California,60.000417,0,10,17
CalCurCEAS_025,2024-11-26 18:00:00,33.036555,-120.449145,Southern California,60.000375,1,17,9
CalCurCEAS_025,2024-11-26 19:00:00,33.03767,-120.44618,Southern California,60.000375,1,30,46
CalCurCEAS_025,2024-11-26 19:59:59,33.03866,-120.44187,Southern California,60.000333,0,27,109
CalCurCEAS_025,2024-11-26 21:00:00,33.03949,-120.43391,Southern California,60.000458,0,21,70
CalCurCEAS_025,2024-11-26 22:00:00,33.03897,-120.42955,Southern California,60.000417,0,19,46
CalCurCEAS_025,2024-11-26 22:59:59,33.03791,-120.42466,Southern California,60.000167,0,23,21
CalCurCEAS_025,2024-11-27 00:00:00,33.03687,-120.42241,Southern California,60.000292,0,28,9
CalCurCEAS_025,2024-11-27 01:00:00,33.035585,-120.421915,Southern California,60.000292,0,1,51
CalCurCEAS_025,2024-11-27 01:59:59,33.03532,-120.42361,Southern California,60.000375,0,20,146
CalCurCEAS_025,2024-11-27 03:00:00,33.03535,-120.42535,Southern California,60.000375,0,7,159
CalCurCEAS_025,2024-11-27 04:00:00,33.035345,-120.427505,Southern California,60.000292,0,0,30
CalCurCEAS_025,2024-11-27 04:59:59,33.0352025,-120.42864417,Southern California,60.00025,0,1,28
CalCurCEAS_025,2024-11-27 06:00:00,33.03506,-120.42978333,Southern California,60.0005,0,1,9
CalCurCEAS_025,2024-11-27 07:00:00,33.034235,-120.429435,Southern California,60.000375,0,1,9
CalCurCEAS_025,2024-11-27 07:59:59,33.034155,-120.42762,Southern California,60.000292,0,0,58
CalCurCEAS_025,2024-11-27 09:00:00,33.03417,-120.42576,Southern California,60.000458,0,0,58
CalCurCEAS_025,2024-11-27 10:00:00,33.033775,-120.42358,Southern California,60.000458,0,0,118
CalCurCEAS_025,2024-11-27 10:59:59,33.03216,-120.419235,Southern California,60.000333,0,0,178
CalCurCEAS_025,2024-11-27 12:00:00,33.03041,-120.41599,Southern California,60.000417,0,3,147
CalCurCEAS_025,2024-11-27 13:00:00,33.02866,-120.41551,Southern California,60.000333,0,0,161
CalCurCEAS_025,2024-11-27 13:59:59,33.02693,-120.417765,Southern California,60.000333,0,0,90
CalCurCEAS_025,2024-11-27 15:00:00,33.025205,-120.42155,Southern California,60.000375,0,2,43
CalCurCEAS_025,2024-11-27 16:00:00,33.02455,-120.42522,Southern California,60.000458,0,6,26
CalCurCEAS_025,2024-11-27 16:59:59,33.024885,-120.427645,Southern California,60.000542,0,42,18
CalCurCEAS_025,2024-11-27 18:00:00,33.025105,-120.42828,Southern California,60.00025,0,28,30
CalCurCEAS_025,2024-11-27 19:00:00,33.02508,-120.42743,Southern California,60.000417,0,2,31
CalCurCEAS_025,2024-11-27 19:59:59,33.02403,-120.425095,Southern California,60.000542,0,6,50
CalCurCEAS_025,2024-11-27 21:00:00,33.0216,-120.4205,Southern California,60.0005,0,4,109
CalCurCEAS_025,2024-11-27 22:00:00,33.01916,-120.4155,Southern California,60.000375,0,3,84
CalCurCEAS_025,2024-11-27 22:59:59,33.01629,-120.40996,Southern California,60.000375,0,11,54
CalCurCEAS_025,2024-11-28 00:00:00,33.01308,-120.40475,Southern California,60.00025,0,0,9
CalCurCEAS_025,2024-11-28 01:00:00,33.01076,-120.40269,Southern California,60.000375,0,0,41
CalCurCEAS_025,2024-11-28 01:59:59,33.008715,-120.402755,Southern California,60.000375,0,1,16
CalCurCEAS_025,2024-11-28 03:00:00,33.00655,-120.404505,Southern California,60.000375,0,2,8
CalCurCEAS_025,2024-11-28 04:00:00,33.00511,-120.40599,Southern California,60.000417,0,1,26
CalCurCEAS_025,2024-11-28 04:59:59,33.003735,-120.407895,Southern California,60.000375,0,5,74
CalCurCEAS_025,2024-11-28 06:00:00,33.00229333,-120.40887,Southern California,60.000333,0,10,32
CalCurCEAS_025,2024-11-28 07:00:00,32.99936,-120.409285,Southern California,60.000458,0,2,32
CalCurCEAS_025,2024-11-28 07:59:59,32.9975,-120.40698,Southern California,60.0005,1,10,52
CalCurCEAS_025,2024-11-28 09:00:00,32.99506,-120.402775,Southern California,60.000375,2,20,10
CalCurCEAS_025,2024-11-28 10:00:00,32.99234,-120.39771,Southern California,60.000417,7,29,4
CalCurCEAS_025,2024-11-28 10:59:59,32.98986,-120.39381,Southern California,60.000458,0,11,25
CalCurCEAS_025,2024-11-28 12:00:00,32.9854,-120.38677,Southern California,60.000333,0,19,14
CalCurCEAS_025,2024-11-28 13:00:00,32.9815,-120.382445,Southern California,60.000417,0,17,22
CalCurCEAS_025,2024-11-28 13:59:59,32.975695,-120.38104,Southern California,60.000375,0,18,17
CalCurCEAS_025,2024-11-28 15:00:00,32.97024,-120.38293,Southern California,60.000458,0,3,19
CalCurCEAS_025,2024-11-28 16:00:00,32.966725,-120.38565,Southern California,60.000458,1,6,16
CalCurCEAS_025,2024-11-28 16:59:59,32.96337,-120.3893,Southern California,60.000375,6,2,5
CalCurCEAS_025,2024-11-28 18:00:00,32.96179,-120.39091,Southern California,60.000292,3,4,4
CalCurCEAS_025,2024-11-28 19:00:00,32.95959,-120.39124,Southern California,60.000417,0,1,22
CalCurCEAS_025,2024-11-28 19:59:59,32.95523,-120.386895,Southern California,60.000292,1,9,15
CalCurCEAS_025,2024-11-28 21:00:00,32.95162,-120.37964,Southern California,60.0005,0,7,7
CalCurCEAS_025,2024-11-28 22:00:00,32.948205,-120.37292,Southern California,60.000417,4,23,47
CalCurCEAS_025,2024-11-28 22:59:59,32.942355,-120.36342,Southern California,60.000333,6,38,38
CalCurCEAS_025,2024-11-29 00:00:00,32.935655,-120.354055,Southern California,59.88175,7,27,53
CalCurCEAS_025,2024-11-29 01:00:00,32.929535,-120.348005,Southern California,60.000292,3,22,41
CalCurCEAS_025,2024-11-29 01:59:59,32.9241,-120.34589,Southern California,60.0005,0,20,60
CalCurCEAS_025,2024-11-29 03:00:00,32.919935,-120.345345,Southern California,60.000417,0,4,90
CalCurCEAS_025,2024-11-29 04:00:00,32.91509,-120.34553,Southern California,60.000542,0,3,46
CalCurCEAS_025,2024-11-29 04:59:59,32.910705,-120.347525,Southern California,60.000458,0,0,87
CalCurCEAS_025,2024-11-29 06:00:00,32.90792667,-120.34863333,Southern California,60.000417,0,1,120
CalCurCEAS_025,2024-11-29 07:00:00,32.90473,-120.34954,Southern California,60.000458,1,4,80
CalCurCEAS_025,2024-11-29 07:59:59,32.90349,-120.34856,Southern California,60.00025,0,8,64
CalCurCEAS_025,2024-11-29 09:00:00,32.901555,-120.34322,Southern California,60.000375,0,6,59
CalCurCEAS_025,2024-11-29 10:00:00,32.898175,-120.33689,Southern California,60.000333,0,0,31
CalCurCEAS_025,2024-11-29 10:59:59,32.89431,-120.33139,Southern California,60.000375,0,0,74
CalCurCEAS_025,2024-11-29 12:00:00,32.890115,-120.325735,Southern California,60.000542,0,0,95
CalCurCEAS_025,2024-11-29 13:00:00,32.883655,-120.31953,Southern California,60.000292,0,0,135
CalCurCEAS_025,2024-11-29 13:59:59,32.87944,-120.31546,Southern California,60.000292,1,0,150
CalCurCEAS_025,2024-11-29 15:00:00,32.874895,-120.31376,Southern California,59.983667,1,0,218
CalCurCEAS_025,2024-11-29 16:00:00,32.87029,-120.3128,Southern California,60.0005,2,0,198
CalCurCEAS_025,2024-11-29 16:59:59,32.866465,-120.313275,Southern California,60.000458,3,0,96
CalCurCEAS_025,2024-11-29 18:00:00,32.86295,-120.31456,Southern California,60.000375,0,7,31
CalCurCEAS_025,2024-11-29 19:00:00,32.85997,-120.316325,Southern California,60.000292,0,3,80
CalCurCEAS_025,2024-11-29 19:59:59,32.85787,-120.31658,Southern California,60.000458,3,2,91
CalCurCEAS_025,2024-11-29 21:00:00,32.85624,-120.314345,Southern California,60.000375,16,7,26
CalCurCEAS_025,2024-11-29 22:00:00,32.85441,-120.308275,Southern California,60.000375,13,10,19
CalCurCEAS_025,2024-11-29 22:59:59,32.85101,-120.29954,Southern California,60.000458,2,7,29
CalCurCEAS_025,2024-11-30 00:00:00,32.8463725,-120.2919825,Southern California,60.000417,5,10,50
CalCurCEAS_025,2024-11-30 01:00:00,32.841735,-120.284425,Southern California,60.000375,1,2,66
CalCurCEAS_025,2024-11-30 01:59:59,32.837685,-120.27949,Southern California,60.000417,6,5,94
CalCurCEAS_025,2024-11-30 03:00:00,32.83309,-120.274855,Southern California,60.000583,4,2,35
CalCurCEAS_025,2024-11-30 04:00:00,32.82932,-120.27223,Southern California,60.0005,6,4,52
CalCurCEAS_025,2024-11-30 04:59:59,32.826415,-120.2718,Southern California,60.000333,1,8,31
CalCurCEAS_025,2024-11-30 06:00:00,32.82212,-120.27268333,Southern California,60.000458,0,2,47
CalCurCEAS_025,2024-11-30 07:00:00,32.81982,-120.27388,Southern California,60.000333,0,0,32
CalCurCEAS_025,2024-11-30 07:59:59,32.81922,-120.27436,Southern California,60.000333,0,2,50
CalCurCEAS_025,2024-11-30 09:00:00,32.8188,-120.273435,Southern California,60.00025,0,7,14
CalCurCEAS_025,2024-11-30 10:00:00,32.81816,-120.27095,Southern California,60.000417,0,0,52
CalCurCEAS_025,2024-11-30 10:59:59,32.81746,-120.26791,Southern California,60.000458,3,0,102
CalCurCEAS_025,2024-11-30 12:00:00,32.81646,-120.263975,Southern California,60.0005,3,0,198
CalCurCEAS_025,2024-11-30 13:00:00,32.81481,-120.25548,Southern California,60.000375,12,8,123
CalCurCEAS_025,2024-11-30 13:59:59,32.81328,-120.24952,Southern California,60.000458,16,19,30
CalCurCEAS_025,2024-11-30 15:00:00,32.81191,-120.24712,Southern California,60.000375,10,10,58
CalCurCEAS_025,2024-11-30 16:00:00,32.809895,-120.245005,Southern California,60.000417,0,1,166
CalCurCEAS_025,2024-11-30 16:59:59,32.807665,-120.2433,Southern California,60.000458,0,2,159
CalCurCEAS_025,2024-11-30 18:00:00,32.80529,-120.242035,Southern California,60.0005,0,0,185
CalCurCEAS_025,2024-11-30 19:00:00,32.80272,-120.24244,Southern California,60.000458,2,0,65
CalCurCEAS_025,2024-11-30 19:59:59,32.800115,-120.24251,Southern California,60.000333,0,1,54
CalCurCEAS_025,2024-11-30 21:00:00,32.79748,-120.24154,Southern California,60.000333,11,13,57
CalCurCEAS_025,2024-11-30 22:00:00,32.795055,-120.239145,Southern California,60.0005,7,24,53
CalCurCEAS_025,2024-11-30 22:59:59,32.79333,-120.23624,Southern California,60.000458,3,9,106
CalCurCEAS_025,2024-12-01 00:00:00,32.79147,-120.2334,Southern California,60.0005,0,13,53
CalCurCEAS_025,2024-12-01 01:00:00,32.79116,-120.23021,Southern California,60.000375,1,14,26
CalCurCEAS_025,2024-12-01 01:59:59,32.790735,-120.224825,Southern California,60.000458,5,27,63
CalCurCEAS_025,2024-12-01 03:00:00,32.78938,-120.21646,Southern California,60.000458,2,12,58
CalCurCEAS_025,2024-12-01 04:00:00,32.788215,-120.212145,Southern California,60.000417,1,18,136
CalCurCEAS_025,2024-12-01 04:59:59,32.78681,-120.20976,Southern California,60.000375,0,6,116
CalCurCEAS_025,2024-12-01 06:00:00,32.78546,-120.20844,Southern California,60.000333,10,14,52
CalCurCEAS_025,2024-12-01 07:00:00,32.78362,-120.20736,Southern California,60.000333,1,0,122
CalCurCEAS_025,2024-12-01 07:59:59,32.78167,-120.20635,Southern California,60.00025,0,0,140
CalCurCEAS_025,2024-12-01 09:00:00,32.781345,-120.20548,Southern California,60.00025,0,0,148
CalCurCEAS_025,2024-12-01 10:00:00,32.781855,-120.205535,Southern California,60.000542,0,3,126
CalCurCEAS_025,2024-12-01 10:59:59,32.78297,-120.20547,Southern California,60.000375,0,1,81
CalCurCEAS_025,2024-12-01 12:00:00,32.784315,-120.204755,Southern California,60.000292,2,17,54
CalCurCEAS_025,2024-12-01 13:00:00,32.78673,-120.2006,Southern California,60.000208,2,10,83
CalCurCEAS_025,2024-12-01 13:59:59,32.787575,-120.1965,Southern California,60.000208,2,1,44
CalCurCEAS_025,2024-12-01 15:00:00,32.789015,-120.193475,Southern California,60.000417,0,3,55
CalCurCEAS_025,2024-12-01 16:00:00,32.79075,-120.19266,Southern California,60.000333,0,12,63
CalCurCEAS_025,2024-12-01 16:59:59,32.79209,-120.19209,Southern California,60.00025,0,1,82
CalCurCEAS_025,2024-12-01 18:00:00,32.7932,-120.190325,Southern California,60.000583,0,1,76
CalCurCEAS_025,2024-12-01 19:00:00,32.79374,-120.18828,Southern California,60.000458,0,0,80
CalCurCEAS_025,2024-12-01 19:59:59,32.793435,-120.18471,Southern California,60.000542,0,1,153
CalCurCEAS_025,2024-12-01 21:00:00,32.791675,-120.180665,Southern California,60.000333,0,1,79
CalCurCEAS_025,2024-12-01 22:00:00,32.78957,-120.17777,Southern California,60.000375,0,0,145
CalCurCEAS_025,2024-12-01 22:59:59,32.78782,-120.1753,Southern California,55.20875,0,0,103
CalCurCEAS_025,2024-12-02 00:00:00,32.78683,-120.17271,Southern California,23.3585,0,0,39
CalCurCEAS_025,2024-12-02 01:00:00,32.78629,-120.1698,Southern California,60.000333,0,0,91
CalCurCEAS_025,2024-12-02 01:59:59,32.786185,-120.165635,Southern California,60.000417,0,0,41
CalCurCEAS_025,2024-12-02 03:00:00,32.78611,-120.16217,Southern California,60.000417,0,0,113
CalCurCEAS_025,2024-12-02 04:00:00,32.785555,-120.158545,Southern California,60.000375,0,0,135
CalCurCEAS_025,2024-12-02 04:59:59,32.784285,-120.155075,Southern California,60.000417,0,0,199
CalCurCEAS_025,2024-12-02 06:00:00,32.783305,-120.153995,Southern California,60.000417,0,0,89
CalCurCEAS_025,2024-12-02 07:00:00,32.781895,-120.153975,Southern California,60.000458,0,0,95
CalCurCEAS_025,2024-12-02 07:59:59,32.781635,-120.154985,Southern California,60.000375,0,0,110
CalCurCEAS_025,2024-12-02 09:00:00,32.78202,-120.1558,Southern California,60.000417,0,0,66
CalCurCEAS_025,2024-12-02 10:00:00,32.782435,-120.156325,Southern California,60.000333,0,0,87
CalCurCEAS_025,2024-12-02 10:59:59,32.78385,-120.155665,Southern California,60.000417,0,0,89
CalCurCEAS_025,2024-12-02 12:00:00,32.78477,-120.15507,Southern California,60.000333,0,0,21
CalCurCEAS_025,2024-12-02 13:00:00,32.78643,-120.15512,Southern California,60.000375,0,0,104
CalCurCEAS_025,2024-12-02 13:59:59,32.78925,-120.155195,Southern California,60.000333,0,1,35
CalCurCEAS_025,2024-12-02 15:00:00,32.791825,-120.155895,Southern California,60.000292,0,0,146
CalCurCEAS_025,2024-12-02 16:00:00,32.794195,-120.154555,Southern California,60.000333,0,0,81
CalCurCEAS_025,2024-12-02 16:59:59,32.79557,-120.15176,Southern California,60.000417,0,0,57
CalCurCEAS_025,2024-12-02 18:00:00,32.796085,-120.14909,Southern California,60.000417,0,0,12
CalCurCEAS_025,2024-12-02 19:00:00,32.79646,-120.14704,Southern California,60.000458,0,3,10
CalCurCEAS_025,2024-12-02 19:59:59,32.79578,-120.14492,Southern California,60.000333,0,0,38
CalCurCEAS_025,2024-12-02 21:00:00,32.79453,-120.143885,Southern California,60.0005,0,8,22
CalCurCEAS_025,2024-12-02 22:00:00,32.793095,-120.14229,Southern California,60.000333,0,10,20
CalCurCEAS_025,2024-12-02 22:59:59,32.79156,-120.13979,Southern California,60.000375,0,4,45
CalCurCEAS_025,2024-12-03 00:00:00,32.78894,-120.13762,Southern California,60.000333,0,19,23
CalCurCEAS_025,2024-12-03 01:00:00,32.786885,-120.13552,Southern California,60.000417,0,7,8
CalCurCEAS_025,2024-12-03 01:59:59,32.78539,-120.13475,Southern California,60.00025,0,3,2
CalCurCEAS_025,2024-12-03 03:00:00,32.78493,-120.133535,Southern California,60.000417,2,8,16
CalCurCEAS_025,2024-12-03 04:00:00,32.784645,-120.131005,Southern California,60.000375,1,10,45
CalCurCEAS_025,2024-12-03 04:59:59,32.784305,-120.12695,Southern California,60.000458,0,0,31
CalCurCEAS_025,2024-12-03 06:00:00,32.78355,-120.125445,Southern California,60.000458,0,2,46
CalCurCEAS_025,2024-12-03 07:00:00,32.781265,-120.12211,Southern California,60.000375,0,24,61
CalCurCEAS_025,2024-12-03 07:59:59,32.778305,-120.120025,Southern California,60.000417,0,0,31
CalCurCEAS_025,2024-12-03 09:00:00,32.775355,-120.120685,Southern California,60.000292,0,0,98
CalCurCEAS_025,2024-12-03 10:00:00,32.77357,-120.12239,Southern California,59.983792,0,0,125
CalCurCEAS_025,2024-12-03 10:59:59,32.773465,-120.12313,Southern California,60.000375,0,2,70
CalCurCEAS_025,2024-12-03 12:00:00,32.77246,-120.12445,Southern California,59.928917,1,6,22
CalCurCEAS_025,2024-12-03 13:00:00,32.77254,-120.12416,Southern California,60.000375,4,6,21
CalCurCEAS_025,2024-12-03 13:59:59,32.77295,-120.12329,Southern California,60.000417,3,9,56
CalCurCEAS_025,2024-12-03 15:00:00,32.77299,-120.12357,Southern California,60.000333,2,0,6
CalCurCEAS_025,2024-12-03 16:00:00,32.7729,-120.12385,Southern California,60.000375,0,0,2
CalCurCEAS_025,2024-12-03 16:59:59,32.77375714,-120.12240844,Southern California,15.000042,0,0,0
CalCurCEAS_026,2024-11-22 13:59:59,32.94291,-121.57151,Southern California,23.966792,0,10,1
CalCurCEAS_026,2024-11-22 15:00:00,32.9358,-121.57325,Southern California,60.000417,0,7,23
CalCurCEAS_026,2024-11-22 16:00:00,32.923955,-121.57518,Southern California,60.000542,0,2,15
CalCurCEAS_026,2024-11-22 16:59:59,32.90856,-121.576705,Southern California,59.997667,0,2,3
CalCurCEAS_026,2024-11-22 18:00:00,32.89422,-121.578905,Southern California,60.00025,0,0,19
CalCurCEAS_026,2024-11-22 19:00:00,32.88263,-121.58114,Southern California,59.996583,0,4,20
CalCurCEAS_026,2024-11-22 19:59:59,32.87202,-121.58314,Southern California,60.000333,0,0,1
CalCurCEAS_026,2024-11-22 21:00:00,32.859415,-121.587105,Southern California,60.000333,0,1,0
CalCurCEAS_026,2024-11-22 22:00:00,32.84759,-121.59069,Southern California,60.000375,0,3,2
CalCurCEAS_026,2024-11-22 22:59:59,32.838445,-121.593035,Southern California,60.000333,0,0,2
CalCurCEAS_026,2024-11-23 00:00:00,32.82808,-121.59627,Southern California,60.000333,0,8,0
CalCurCEAS_026,2024-11-23 01:00:00,32.82042,-121.59672,Southern California,60.000417,0,1,2
CalCurCEAS_026,2024-11-23 01:59:59,32.803925,-121.59831,Southern California,60.000417,0,2,4
CalCurCEAS_026,2024-11-23 03:00:00,32.79093,-121.60026,Southern California,59.982167,0,8,10
CalCurCEAS_026,2024-11-23 04:00:00,32.77697,-121.603705,Southern California,60.000458,0,0,6
CalCurCEAS_026,2024-11-23 04:59:59,32.761925,-121.608375,Southern California,40.591958,0,0,0
CalCurCEAS_026,2024-11-23 07:00:00,32.73545,-121.618155,Southern California,28.841792,0,0,0
CalCurCEAS_026,2024-11-23 07:59:59,32.724975,-121.62451,Southern California,60.000417,0,0,4
CalCurCEAS_026,2024-11-23 09:00:00,32.71781,-121.63018,Southern California,60.000458,0,0,4
CalCurCEAS_026,2024-11-23 10:00:00,32.709635,-121.636505,Southern California,60.000458,0,0,0
CalCurCEAS_026,2024-11-23 10:59:59,32.699055,-121.6451,Southern California,60.0005,0,4,0
CalCurCEAS_026,2024-11-23 12:00:00,32.69129,-121.6509,Southern California,60.000333,0,2,2
CalCurCEAS_026,2024-11-23 13:00:00,32.68298,-121.657725,Southern California,60.000542,0,0,1
CalCurCEAS_026,2024-11-23 13:59:59,32.672575,-121.66733,Southern California,60.000417,0,0,0
CalCurCEAS_026,2024-11-23 15:00:00,32.66565,-121.67466,Southern California,60.0005,0,0,0
CalCurCEAS_026,2024-11-23 16:00:00,32.655405,-121.68233,Southern California,60.000375,0,1,1
CalCurCEAS_026,2024-11-23 16:59:59,32.64596,-121.68938,Southern California,60.000333,0,2,0
CalCurCEAS_026,2024-11-23 18:00:00,32.63677,-121.69734,Southern California,60.000458,0,1,1
CalCurCEAS_026,2024-11-23 19:00:00,32.62717,-121.70592,Southern California,60.000375,0,5,0
CalCurCEAS_026,2024-11-23 19:59:59,32.617505,-121.71444,Southern California,60.000458,0,4,0
CalCurCEAS_026,2024-11-23 21:00:00,32.60614,-121.722815,Southern California,60.000292,0,13,0
CalCurCEAS_026,2024-11-23 22:00:00,32.59538,-121.73229,Southern California,60.0005,0,9,0
CalCurCEAS_026,2024-11-23 22:59:59,32.58653,-121.73997,Southern California,60.00025,0,0,0
CalCurCEAS_026,2024-11-24 00:00:00,32.57223,-121.75637,Southern California,60.000458,0,0,0
CalCurCEAS_026,2024-11-24 01:00:00,32.56315,-121.76829,Southern California,60.000333,0,0,0
CalCurCEAS_026,2024-11-24 01:59:59,32.55574,-121.78149,Southern California,60.000417,0,0,0
CalCurCEAS_026,2024-11-24 03:00:00,32.5494,-121.79335,Southern California,60.0005,0,0,1
CalCurCEAS_026,2024-11-24 04:00:00,32.54319,-121.805795,Southern California,60.000375,0,5,0
CalCurCEAS_026,2024-11-24 04:59:59,32.53754,-121.8181,Southern California,60.000417,0,1,0
CalCurCEAS_026,2024-11-24 06:00:00,32.535165,-121.82438,Southern California,60.000292,0,1,0
CalCurCEAS_026,2024-11-24 07:00:00,32.530795,-121.836425,Southern California,60.0005,0,4,0
CalCurCEAS_026,2024-11-24 07:59:59,32.52829,-121.84312,Southern California,60.000458,0,0,0
CalCurCEAS_026,2024-11-24 09:00:00,32.52412,-121.848715,Southern California,60.000375,0,14,0
CalCurCEAS_026,2024-11-24 10:00:00,32.519355,-121.85449,Southern California,60.000292,0,1,9
CalCurCEAS_026,2024-11-24 10:59:59,32.51378,-121.86172,Southern California,60.000417,0,1,2
CalCurCEAS_026,2024-11-24 12:00:00,32.50875,-121.86987,Southern California,60.000417,0,1,1
CalCurCEAS_026,2024-11-24 13:00:00,32.503835,-121.88038,Southern California,60.0005,0,0,4
CalCurCEAS_026,2024-11-24 13:59:59,32.50088,-121.8872,Southern California,60.000417,0,0,5
CalCurCEAS_026,2024-11-24 15:00:00,32.497045,-121.895425,Southern California,60.000292,0,1,2
CalCurCEAS_026,2024-11-24 16:00:00,32.49354,-121.90672,Southern California,60.000375,0,1,3
CalCurCEAS_026,2024-11-24 16:59:59,32.49247,-121.91136,Southern California,60.000375,0,2,0
CalCurCEAS_026,2024-11-24 18:00:00,32.49152,-121.9197,Southern California,60.000333,0,0,4
CalCurCEAS_026,2024-11-24 19:00:00,32.4902,-121.929345,Southern California,60.000375,0,0,4
CalCurCEAS_026,2024-11-24 19:59:59,32.4874,-121.93657,Southern California,60.000292,0,0,3
CalCurCEAS_026,2024-11-24 21:00:00,32.48345,-121.94429,Southern California,60.000417,0,0,9
CalCurCEAS_026,2024-11-24 22:00:00,32.480875,-121.95202,Southern California,60.000458,0,0,12
CalCurCEAS_026,2024-11-24 22:59:59,32.47897,-121.96054,Southern California,60.00025,0,0,8
CalCurCEAS_026,2024-11-25 00:00:00,32.47676,-121.97324,Southern California,60.000417,0,1,2
CalCurCEAS_026,2024-11-25 01:00:00,32.47569,-121.980655,Southern California,60.000375,0,0,7
CalCurCEAS_026,2024-11-25 01:59:59,32.47398,-121.98938,Southern California,60.000417,0,0,14
CalCurCEAS_026,2024-11-25 03:00:00,32.47215,-121.998945,Southern California,60.000417,0,4,4
CalCurCEAS_026,2024-11-25 04:00:00,32.472395,-122.010255,Southern California,60.000292,0,0,1
CalCurCEAS_026,2024-11-25 04:59:59,32.47302,-122.02415,Southern California,60.0005,0,3,18
CalCurCEAS_026,2024-11-25 06:00:00,32.47302,-122.028975,Southern California,60.000542,0,2,28
CalCurCEAS_026,2024-11-25 07:00:00,32.4727,-122.040395,Southern California,59.983792,0,2,21
CalCurCEAS_026,2024-11-25 07:59:59,32.47307,-122.051785,Southern California,60.000458,0,1,27
CalCurCEAS_026,2024-11-25 09:00:00,32.47284,-122.0604,Southern California,60.0005,1,2,1
CalCurCEAS_026,2024-11-25 10:00:00,32.47176,-122.06688,Southern California,60.000417,0,8,5
CalCurCEAS_026,2024-11-25 10:59:59,32.4723,-122.08194,Southern California,60.000333,0,3,1
CalCurCEAS_026,2024-11-25 12:00:00,32.47389,-122.08851,Southern California,60.000375,0,9,2
CalCurCEAS_026,2024-11-25 13:00:00,32.476575,-122.101525,Southern California,60.000292,0,3,2
CalCurCEAS_026,2024-11-25 13:59:59,32.47919,-122.112715,Southern California,60.000375,0,6,0
CalCurCEAS_026,2024-11-25 15:00:00,32.48254,-122.12226,Southern California,60.000417,0,9,2
CalCurCEAS_026,2024-11-25 16:00:00,32.48495,-122.12943,Southern California,60.000375,0,1,0
CalCurCEAS_026,2024-11-25 16:59:59,32.487135,-122.13372,Southern California,60.000417,0,7,5
CalCurCEAS_026,2024-11-25 18:00:00,32.48939,-122.13928,Southern California,60.000333,0,0,3
CalCurCEAS_026,2024-11-25 19:00:00,32.48976,-122.14439,Southern California,60.000375,0,24,1
CalCurCEAS_026,2024-11-25 19:59:59,32.49007,-122.150965,Southern California,60.0005,0,11,2
CalCurCEAS_026,2024-11-25 21:00:00,32.4887,-122.15812,Southern California,60.000458,0,19,0
CalCurCEAS_026,2024-11-25 22:00:00,32.48687,-122.16581,Southern California,60.000458,0,37,3
CalCurCEAS_026,2024-11-25 22:59:59,32.48606,-122.17355,Southern California,60.000333,0,9,0
CalCurCEAS_026,2024-11-26 00:00:00,32.485285,-122.18417,Southern California,60.000333,0,4,2
CalCurCEAS_026,2024-11-26 01:00:00,32.48472,-122.19511,Southern California,60.000458,0,14,9
CalCurCEAS_026,2024-11-26 01:59:59,32.485085,-122.2071,Southern California,60.000333,0,3,12
CalCurCEAS_026,2024-11-26 03:00:00,32.48685,-122.21702,Southern California,60.000417,0,17,0
CalCurCEAS_026,2024-11-26 04:00:00,32.489835,-122.225615,Southern California,60.000417,0,13,1
CalCurCEAS_026,2024-11-26 04:59:59,32.49229,-122.23381,Southern California,60.0005,0,6,0
CalCurCEAS_026,2024-11-26 06:00:00,32.493315,-122.238005,Southern California,60.000458,0,0,5
CalCurCEAS_026,2024-11-26 07:00:00,32.4957,-122.24934,Southern California,60.000458,0,2,0
CalCurCEAS_026,2024-11-26 07:59:59,32.495265,-122.256885,Southern California,60.000458,0,8,0
CalCurCEAS_026,2024-11-26 09:00:00,32.49511,-122.26264,Southern California,60.000417,0,14,2
CalCurCEAS_026,2024-11-26 10:00:00,32.49787,-122.271405,Southern California,60.000333,0,11,7
CalCurCEAS_026,2024-11-26 10:59:59,32.50237,-122.28034,Southern California,60.000375,0,20,1
CalCurCEAS_026,2024-11-26 12:00:00,32.50582,-122.28663,Southern California,60.000292,0,0,0
CalCurCEAS_026,2024-11-26 13:00:00,32.50769,-122.293625,Southern California,60.000375,0,0,0
CalCurCEAS_026,2024-11-26 13:59:59,32.51007,-122.30355,Southern California,60.000458,0,0,11
CalCurCEAS_026,2024-11-26 15:00:00,32.51202,-122.31094,Southern California,60.000333,0,25,0
CalCurCEAS_026,2024-11-26 16:00:00,32.513995,-122.31906,Southern California,60.000292,0,4,0
CalCurCEAS_026,2024-11-26 16:59:59,32.5156,-122.32646,Southern California,60.000458,0,0,0
