deployment,hour_start_utc,hour_end_utc,latitude,longitude,position_source,geographic_zone,recorded_audio_minutes,bad_data_overlap_minutes,validated_analysis_hour,exclusion_reason,blue_a_present,blue_b_present,blue_d_present,fin_20hz_present,fin_40hz_present,sei_ds_present,blue_whale_present,fin_whale_present,sei_whale_present
CalCurCEAS_024,2024-11-20T19:00:00Z,2024-11-20T20:00:00Z,34.167440,-121.719220,observed,Southern California,60.000,0.000,TRUE,,0,1,1,1,0,0,1,1,0
CalCurCEAS_024,2024-11-20T20:00:00Z,2024-11-20T21:00:00Z,34.167580,-121.719395,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,1,1,0,1,1
CalCurCEAS_024,2024-11-20T21:00:00Z,2024-11-20T22:00:00Z,34.170030,-121.718130,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-20T22:00:00Z,2024-11-20T23:00:00Z,34.172490,-121.715490,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-20T23:00:00Z,2024-11-21T00:00:00Z,34.173715,-121.712670,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-21T00:00:00Z,2024-11-21T01:00:00Z,34.172320,-121.708090,observed,Southern California,60.000,0.000,TRUE,,0,1,0,0,0,0,1,0,0
CalCurCEAS_024,2024-11-21T01:00:00Z,2024-11-21T02:00:00Z,34.167155,-121.702915,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-21T02:00:00Z,2024-11-21T03:00:00Z,34.159550,-121.699440,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-21T03:00:00Z,2024-11-21T04:00:00Z,34.153480,-121.698025,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-21T04:00:00Z,2024-11-21T05:00:00Z,34.146625,-121.696305,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-21T05:00:00Z,2024-11-21T06:00:00Z,34.143210,-121.695840,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-21T06:00:00Z,2024-11-21T07:00:00Z,34.140293,-121.695843,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-21T07:00:00Z,2024-11-21T08:00:00Z,34.136935,-121.697260,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-21T08:00:00Z,2024-11-21T09:00:00Z,34.135490,-121.697980,observed,Southern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_024,2024-11-21T09:00:00Z,2024-11-21T10:00:00Z,34.134170,-121.697680,observed,Southern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_024,2024-11-21T10:00:00Z,2024-11-21T11:00:00Z,34.133680,-121.696820,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-21T11:00:00Z,2024-11-21T12:00:00Z,34.133850,-121.695115,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-21T12:00:00Z,2024-11-21T13:00:00Z,34.132335,-121.692165,observed,Southern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_024,2024-11-21T13:00:00Z,2024-11-21T14:00:00Z,34.128375,-121.688275,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-21T14:00:00Z,2024-11-21T15:00:00Z,34.123950,-121.685170,observed,Southern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_024,2024-11-21T15:00:00Z,2024-11-21T16:00:00Z,34.117815,-121.683315,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-21T16:00:00Z,2024-11-21T17:00:00Z,34.110265,-121.682810,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-21T17:00:00Z,2024-11-21T18:00:00Z,34.104220,-121.683270,observed,Southern California,60.001,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-21T18:00:00Z,2024-11-21T19:00:00Z,34.099090,-121.683480,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-21T19:00:00Z,2024-11-21T20:00:00Z,34.094200,-121.685415,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-21T20:00:00Z,2024-11-21T21:00:00Z,34.090740,-121.689615,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-21T21:00:00Z,2024-11-21T22:00:00Z,34.089420,-121.692495,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-21T22:00:00Z,2024-11-21T23:00:00Z,34.088240,-121.693730,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-21T23:00:00Z,2024-11-22T00:00:00Z,34.087185,-121.692130,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-22T00:00:00Z,2024-11-22T01:00:00Z,34.085160,-121.690130,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-22T01:00:00Z,2024-11-22T02:00:00Z,34.081085,-121.686780,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-22T02:00:00Z,2024-11-22T03:00:00Z,34.074845,-121.683360,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-22T03:00:00Z,2024-11-22T04:00:00Z,34.068970,-121.680540,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-22T04:00:00Z,2024-11-22T05:00:00Z,34.061640,-121.677800,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-22T05:00:00Z,2024-11-22T06:00:00Z,34.051950,-121.676395,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-22T06:00:00Z,2024-11-22T07:00:00Z,34.047710,-121.676705,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-22T07:00:00Z,2024-11-22T08:00:00Z,34.040720,-121.677715,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-22T08:00:00Z,2024-11-22T09:00:00Z,34.036360,-121.680900,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-22T09:00:00Z,2024-11-22T10:00:00Z,34.034530,-121.683520,observed,Southern California,60.000,0.000,TRUE,,1,1,0,0,0,0,1,0,0
CalCurCEAS_024,2024-11-22T10:00:00Z,2024-11-22T11:00:00Z,34.033640,-121.685430,observed,Southern California,59.882,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-22T11:00:00Z,2024-11-22T12:00:00Z,34.031555,-121.685495,observed,Southern California,60.001,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-22T12:00:00Z,2024-11-22T13:00:00Z,34.028500,-121.683930,observed,Southern California,60.001,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-22T13:00:00Z,2024-11-22T14:00:00Z,34.024920,-121.682305,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-22T14:00:00Z,2024-11-22T15:00:00Z,34.018255,-121.681000,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-22T15:00:00Z,2024-11-22T16:00:00Z,34.013040,-121.679810,observed,Southern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_024,2024-11-22T16:00:00Z,2024-11-22T17:00:00Z,34.008820,-121.678390,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-22T17:00:00Z,2024-11-22T18:00:00Z,34.002620,-121.676623,observed,Southern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_024,2024-11-22T18:00:00Z,2024-11-22T19:00:00Z,33.996475,-121.675590,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-22T19:00:00Z,2024-11-22T20:00:00Z,33.993100,-121.675450,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,1,0,1,1
CalCurCEAS_024,2024-11-22T20:00:00Z,2024-11-22T21:00:00Z,33.990115,-121.675125,observed,Southern California,59.984,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-22T21:00:00Z,2024-11-22T22:00:00Z,33.986075,-121.674335,observed,Southern California,60.001,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-22T22:00:00Z,2024-11-22T23:00:00Z,33.981815,-121.673285,observed,Southern California,60.000,0.000,TRUE,,0,1,0,0,0,0,1,0,0
CalCurCEAS_024,2024-11-22T23:00:00Z,2024-11-23T00:00:00Z,33.979750,-121.672960,observed,Southern California,60.001,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-23T00:00:00Z,2024-11-23T01:00:00Z,33.977215,-121.671865,observed,Southern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_024,2024-11-23T01:00:00Z,2024-11-23T02:00:00Z,33.972645,-121.667820,observed,Southern California,60.001,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_024,2024-11-23T02:00:00Z,2024-11-23T03:00:00Z,33.966420,-121.663295,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-23T03:00:00Z,2024-11-23T04:00:00Z,33.960660,-121.658820,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-23T04:00:00Z,2024-11-23T05:00:00Z,33.953585,-121.653180,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-23T05:00:00Z,2024-11-23T06:00:00Z,33.946060,-121.647410,observed,Southern California,60.000,0.000,TRUE,,0,1,0,0,0,0,1,0,0
CalCurCEAS_024,2024-11-23T06:00:00Z,2024-11-23T07:00:00Z,33.942523,-121.645110,observed,Southern California,59.989,0.000,TRUE,,0,1,0,1,0,1,1,1,1
CalCurCEAS_024,2024-11-23T07:00:00Z,2024-11-23T08:00:00Z,33.935410,-121.639285,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-23T08:00:00Z,2024-11-23T09:00:00Z,33.930870,-121.635350,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-23T09:00:00Z,2024-11-23T10:00:00Z,33.925725,-121.631745,observed,Southern California,60.000,0.000,TRUE,,0,1,0,0,0,0,1,0,0
CalCurCEAS_024,2024-11-23T10:00:00Z,2024-11-23T11:00:00Z,33.920600,-121.627645,observed,Southern California,60.000,0.000,TRUE,,0,1,0,0,0,0,1,0,0
CalCurCEAS_024,2024-11-23T11:00:00Z,2024-11-23T12:00:00Z,33.915260,-121.623310,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-23T12:00:00Z,2024-11-23T13:00:00Z,33.908770,-121.618140,observed,Southern California,60.000,0.000,TRUE,,0,1,0,0,0,0,1,0,0
CalCurCEAS_024,2024-11-23T13:00:00Z,2024-11-23T14:00:00Z,33.899680,-121.611550,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-23T14:00:00Z,2024-11-23T15:00:00Z,33.890180,-121.606960,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-23T15:00:00Z,2024-11-23T16:00:00Z,33.881040,-121.602000,observed,Southern California,59.994,0.000,TRUE,,0,1,0,0,0,0,1,0,0
CalCurCEAS_024,2024-11-23T16:00:00Z,2024-11-23T17:00:00Z,33.869030,-121.596445,observed,Southern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_024,2024-11-23T17:00:00Z,2024-11-23T18:00:00Z,33.858640,-121.591720,observed,Southern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_024,2024-11-23T18:00:00Z,2024-11-23T19:00:00Z,33.850960,-121.589230,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-23T19:00:00Z,2024-11-23T20:00:00Z,33.840525,-121.587090,observed,Southern California,60.000,0.000,TRUE,,0,1,0,0,0,0,1,0,0
CalCurCEAS_024,2024-11-23T20:00:00Z,2024-11-23T21:00:00Z,33.829875,-121.584850,observed,Southern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_024,2024-11-23T21:00:00Z,2024-11-23T22:00:00Z,33.821450,-121.581790,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-23T22:00:00Z,2024-11-23T23:00:00Z,33.812600,-121.579480,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-23T23:00:00Z,2024-11-24T00:00:00Z,33.800715,-121.578355,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-24T00:00:00Z,2024-11-24T01:00:00Z,33.788590,-121.579505,observed,Southern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_024,2024-11-24T01:00:00Z,2024-11-24T02:00:00Z,33.778705,-121.580175,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-24T02:00:00Z,2024-11-24T03:00:00Z,33.771470,-121.579860,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-24T03:00:00Z,2024-11-24T04:00:00Z,33.763120,-121.579330,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-24T04:00:00Z,2024-11-24T05:00:00Z,33.755610,-121.578730,observed,Southern California,60.001,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_024,2024-11-24T05:00:00Z,2024-11-24T06:00:00Z,33.749165,-121.576800,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-24T06:00:00Z,2024-11-24T07:00:00Z,33.743683,-121.574643,observed,Southern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_024,2024-11-24T07:00:00Z,2024-11-24T08:00:00Z,33.736120,-121.570910,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-24T08:00:00Z,2024-11-24T09:00:00Z,33.729235,-121.564350,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_024,2024-11-24T09:00:00Z,2024-11-24T10:00:00Z,33.723530,-121.560240,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-24T10:00:00Z,2024-11-24T11:00:00Z,33.716575,-121.557065,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-24T11:00:00Z,2024-11-24T12:00:00Z,33.707480,-121.552285,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-24T12:00:00Z,2024-11-24T13:00:00Z,33.698240,-121.546730,observed,Southern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_024,2024-11-24T13:00:00Z,2024-11-24T14:00:00Z,33.691715,-121.542870,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-24T14:00:00Z,2024-11-24T15:00:00Z,33.683465,-121.538960,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_024,2024-11-24T15:00:00Z,2024-11-24T16:00:00Z,33.679314,-121.538003,deployment_recovery_interpolated,Southern California,16.000,0.000,TRUE,,0,1,0,0,0,0,1,0,0
CalCurCEAS_025,2024-11-20T16:00:00Z,2024-11-20T17:00:00Z,32.690500,-120.428100,deployment_recovery_interpolated,Southern California,17.983,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_025,2024-11-20T17:00:00Z,2024-11-20T18:00:00Z,32.690435,-120.429500,observed,Southern California,60.001,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_025,2024-11-20T18:00:00Z,2024-11-20T19:00:00Z,32.690955,-120.432365,observed,Southern California,60.001,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-20T19:00:00Z,2024-11-20T20:00:00Z,32.691565,-120.435615,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-20T20:00:00Z,2024-11-20T21:00:00Z,32.692880,-120.437840,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-20T21:00:00Z,2024-11-20T22:00:00Z,32.694885,-120.440615,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_025,2024-11-20T22:00:00Z,2024-11-20T23:00:00Z,32.697045,-120.441605,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_025,2024-11-20T23:00:00Z,2024-11-21T00:00:00Z,32.698645,-120.440275,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_025,2024-11-21T00:00:00Z,2024-11-21T01:00:00Z,32.699075,-120.438425,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_025,2024-11-21T01:00:00Z,2024-11-21T02:00:00Z,32.698055,-120.436465,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,1,0,1,1
CalCurCEAS_025,2024-11-21T02:00:00Z,2024-11-21T03:00:00Z,32.696700,-120.435180,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,1,0,1,1
CalCurCEAS_025,2024-11-21T03:00:00Z,2024-11-21T04:00:00Z,32.694810,-120.433610,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,1,1,1,1
CalCurCEAS_025,2024-11-21T04:00:00Z,2024-11-21T05:00:00Z,32.691740,-120.432475,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,1,1,1,1
CalCurCEAS_025,2024-11-21T05:00:00Z,2024-11-21T06:00:00Z,32.689160,-120.433705,observed,Southern California,60.001,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-21T06:00:00Z,2024-11-21T07:00:00Z,32.689070,-120.435430,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-21T07:00:00Z,2024-11-21T08:00:00Z,32.689620,-120.439270,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-21T08:00:00Z,2024-11-21T09:00:00Z,32.691875,-120.444285,observed,Southern California,60.000,0.000,TRUE,,1,1,0,0,0,0,1,0,0
CalCurCEAS_025,2024-11-21T09:00:00Z,2024-11-21T10:00:00Z,32.696005,-120.449295,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-21T10:00:00Z,2024-11-21T11:00:00Z,32.700710,-120.452825,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-21T11:00:00Z,2024-11-21T12:00:00Z,32.705020,-120.456760,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-21T12:00:00Z,2024-11-21T13:00:00Z,32.710165,-120.459625,observed,Southern California,60.000,0.000,TRUE,,1,1,1,1,0,0,1,1,0
CalCurCEAS_025,2024-11-21T13:00:00Z,2024-11-21T14:00:00Z,32.716725,-120.460460,observed,Southern California,60.000,0.000,TRUE,,1,1,0,0,0,0,1,0,0
CalCurCEAS_025,2024-11-21T14:00:00Z,2024-11-21T15:00:00Z,32.720660,-120.458310,observed,Southern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_025,2024-11-21T15:00:00Z,2024-11-21T16:00:00Z,32.721810,-120.454910,observed,Southern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_025,2024-11-21T16:00:00Z,2024-11-21T17:00:00Z,32.721010,-120.450280,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-21T17:00:00Z,2024-11-21T18:00:00Z,32.719035,-120.448040,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-21T18:00:00Z,2024-11-21T19:00:00Z,32.716860,-120.446845,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-21T19:00:00Z,2024-11-21T20:00:00Z,32.715020,-120.447190,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-21T20:00:00Z,2024-11-21T21:00:00Z,32.714710,-120.451180,observed,Southern California,59.984,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-21T21:00:00Z,2024-11-21T22:00:00Z,32.715685,-120.456600,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-21T22:00:00Z,2024-11-21T23:00:00Z,32.718380,-120.464445,observed,Southern California,60.001,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-21T23:00:00Z,2024-11-22T00:00:00Z,32.721765,-120.469490,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T00:00:00Z,2024-11-22T01:00:00Z,32.726055,-120.473835,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T01:00:00Z,2024-11-22T02:00:00Z,32.731530,-120.475130,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T02:00:00Z,2024-11-22T03:00:00Z,32.739040,-120.474290,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T03:00:00Z,2024-11-22T04:00:00Z,32.742950,-120.473445,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T04:00:00Z,2024-11-22T05:00:00Z,32.745560,-120.473200,observed,Southern California,60.001,0.000,TRUE,,1,1,0,1,0,1,1,1,1
CalCurCEAS_025,2024-11-22T05:00:00Z,2024-11-22T06:00:00Z,32.747675,-120.472350,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,1,1,1,1
CalCurCEAS_025,2024-11-22T06:00:00Z,2024-11-22T07:00:00Z,32.749533,-120.470730,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T07:00:00Z,2024-11-22T08:00:00Z,32.750640,-120.469510,observed,Southern California,60.000,0.000,TRUE,,1,1,0,0,0,1,1,0,1
CalCurCEAS_025,2024-11-22T08:00:00Z,2024-11-22T09:00:00Z,32.752715,-120.470400,observed,Southern California,60.001,0.000,TRUE,,1,1,0,0,0,0,1,0,0
CalCurCEAS_025,2024-11-22T09:00:00Z,2024-11-22T10:00:00Z,32.755800,-120.471610,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T10:00:00Z,2024-11-22T11:00:00Z,32.760015,-120.474345,observed,Southern California,60.001,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T11:00:00Z,2024-11-22T12:00:00Z,32.765400,-120.477360,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T12:00:00Z,2024-11-22T13:00:00Z,32.770360,-120.478370,observed,Southern California,60.000,0.000,TRUE,,0,1,0,0,0,0,1,0,0
CalCurCEAS_025,2024-11-22T13:00:00Z,2024-11-22T14:00:00Z,32.774685,-120.477725,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T14:00:00Z,2024-11-22T15:00:00Z,32.777535,-120.476590,observed,Southern California,60.001,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T15:00:00Z,2024-11-22T16:00:00Z,32.778860,-120.475820,observed,Southern California,60.000,0.000,TRUE,,1,1,0,0,0,0,1,0,0
CalCurCEAS_025,2024-11-22T16:00:00Z,2024-11-22T17:00:00Z,32.779965,-120.475795,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T17:00:00Z,2024-11-22T18:00:00Z,32.781180,-120.477770,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T18:00:00Z,2024-11-22T19:00:00Z,32.781960,-120.480040,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T19:00:00Z,2024-11-22T20:00:00Z,32.783475,-120.482320,observed,Southern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T20:00:00Z,2024-11-22T21:00:00Z,32.785675,-120.484635,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T21:00:00Z,2024-11-22T22:00:00Z,32.788610,-120.487240,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T22:00:00Z,2024-11-22T23:00:00Z,32.791190,-120.489610,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-22T23:00:00Z,2024-11-23T00:00:00Z,32.794705,-120.492145,observed,Southern California,60.001,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_025,2024-11-23T00:00:00Z,2024-11-23T01:00:00Z,32.797910,-120.494230,observed,Southern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
